obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"434.5168"	"434.51679"	"25"	"3.0e+05"	B	"95399.8276"	"118407.4303"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).5p"	"2[3/2]"	"1"		"T5223"	"L2634"	
""	"436.37949"	""	"1.20e+04"	B	"93750.5978"	"116659.9934"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"1"		"T5223"	""	
""	"442.39944"	""	"7.3e+03"	C+	"94553.6652"	"117151.3264"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"		"T5223"	""	
"451.0733"	"451.07334"	"100"	"1.18e+06"	B+	"95399.8276"	"117562.9553"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"0"		"T5223"	"L2634"	
"452.2323"	"452.23234"	"20"	"9.0e+04"	B	"94553.6652"	"116659.9934"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"0"	"3s2.3p5.(2P*<3/2>).5p"	"2[1/2]"	"1"		"T5223"	"L2634"	
""	"454.4746"	""	"8.3e+04"	E	"104102.0990"	"126099.36"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<3/2>).11d"	"2[1/2]*"	"1"		"T1164n"	""	
""	"455.4324"	""	"3.8e+04"	E	"104102.0990"	"126053.10"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<1/2>).7d"	"2[3/2]*"	"2"		"T1164n"	""	
""	"458.4956"	""	"1.6e+05"	E	"104102.0990"	"125906.45"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<3/2>).10d"	"2[3/2]*"	"2"		"T1164n"	""	
""	"458.6611"	""	"2.3e+05"	E	"104102.0990"	"125898.58"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<3/2>).10d"	"2[1/2]*"	"1"		"T1164n"	""	
""	"458.7209"	""	"4.9e+05"	E	"104102.0990"	"125895.74"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<3/2>).10d"	"2[1/2]*"	"0"		"T1164n"	""	
""	"458.92893"	""	"6.2e+03"	C	"95399.8276"	"117183.5901"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"2"		"T5223"	""	
"459.6097"	"459.60966"	"15"	"9.5e+04"	B	"95399.8276"	"117151.3264"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[3/2]"	"1"		"T5223"	"L2634"	
"462.8441"	"462.84409"	"7"	"3.83e+04"	B+	"95399.8276"	"116999.3259"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<3/2>).5p"	"2[5/2]"	"2"		"T5223"	"L2634"	
""	"464.2137"	""	"9.6e+04"	E	"104102.0990"	"125637.87"	"3s2.3p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	"3s2.3p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		"T1164n"	""	
