obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"385.2716"	"385.27132"	"640"	""		"16163.3602"	"42111.736"	"5d.6s2.(a 2D).6p"	"z 3D*"	"2"	"6p2.(3P).5d.(4D).6s"	"e 3D"	"1"		""	"L16323"	
"385.2978"	"385.2980"	"64"	""		"25462.114"	"51408.695"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"6"	""	"5141"	"5"		""	"L16323"	
"385.4354"	"385.43531"	"1300"	""		"19791.3040"	"45728.640"	"5d.6s2.(a 2D).6p"	"z 3P*"	"2"	"5d2.(3P).6s.(a 4P).7s"	"e 3P"	"2"		""	"L16323"	
"385.4638"	""	"160"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"385.4950"	""	"32"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"385.8310"	"385.830632"	"25000"	"8.00e+06"	B+	"2356.6756"	"28267.4366"	"5d2.6s2"	"a 3F"	"3"	"5d2.(a 3F).6s.(a 4F).6p"	"y 3D*"	"2"		"T5346"	"L21976,L16323"	
"386.0910"	"386.09058"	"6300"	""		"8983.7652"	"34877.0813"	"5d2.6s2"	"a 3P"	"2"	"5d2.(a 3F).6s.(a 2F).6p"	"y 1F*"	"3"		""	"L16323"	
"386.1885"	"386.18883"	"220"	""		"10532.5690"	"36419.298"	"5d2.6s2"	"a 1G"	"4"	"5d2.(a 1G).6s.(a 2G).6p"	"z 3H*"	"5"		""	"L16323"	
"386.3436"	"386.3433"	"630"	""		"23327.739"	"49204.119"	"5d3.(b 4F).6s"	"b 3F"	"2"	"5d3.(b 4F).6p"	"s 3D*"	"1"		""	"L16323"	
"386.3655"	"386.36573"	"63"	""		"19791.3040"	"45666.181"	"5d.6s2.(a 2D).6p"	"z 3P*"	"2"	"6p2.(3P).5d.(4F).6s"	"e 3F"	"2"		""	"L16323"	
"386.4100"	""	"31"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"386.5684"	"386.56863"	"310"	""		"24085.183"	"49946.479"	"5d3.(b 2G).6s"	"a 3G"	"5"	""	"4995*"	"4"		""	"L16323"	
"386.5979"	"386.59766"	"310"	""		"22450.5521"	"48309.906"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"2"	"6p2.(1S).5d.(2D).6s"	"g 3D"	"1"		""	"L16323"	
"386.6160"	"386.61689"	"31"	""		"19791.3040"	"45649.372"	"5d.6s2.(a 2D).6p"	"z 3P*"	"2"	"6p2.(3P).5d.(2F).6s"	"f 3F"	"3"		""	"L16323"	
"386.7950"	""	"31"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"387.0962"	"387.09607"	"1500"	""		"14017.827"	"39843.886"	"5d.6s2.(a 2D).6p"	"z 3D*"	"1"	"5d4"	"a 5D"	"0"		""	"L16323"	
"387.1605"	""	"62"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"387.3740"	""	"31"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"387.4080"	""	"61"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"387.4990"	""	"31"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"387.5770"	"387.5762"	"31"	""		"23644.7563"	"49438.825"	"5d.6s2.(a 2D).6p"	"z 1F*"	"3"	""	"4944"	"2"		""	"L16323"	
"387.6280"	"387.62797"	"920"	""		"19292.6984"	"45083.320"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5G*"	"3"	"6p2.(3P).5d.(2F).6s"	"b 1F"	"3"		""	"L16323"	
"387.8947"	"387.89482"	"610"	""		"14017.827"	"39790.707"	"5d.6s2.(a 2D).6p"	"z 3D*"	"1"	"6p2.(3P).5d.(4F).6s"	"c 5F"	"1"		""	"L16323"	
"387.9216"	"387.92162"	"1800"	""		"14017.827"	"39788.926"	"5d.6s2.(a 2D).6p"	"z 3D*"	"1"	"5d2.(3F).6s.(a 4F).7s"	"b 5F"	"2"		""	"L16323"	
"388.2527"	"388.25230"	"3000"	""		"15673.341"	"41422.491"	"5d3.(b 4F).6s"	"a 5F"	"3"	"5d3.(b 4F).6p"	"y 5G*"	"3"		""	"L16323"	
"388.5350"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"388.5420"	""	"300"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"388.5624"	"388.56248"	"60"	""		"22450.5521"	"48179.148"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"2"	""	"4818"	"2"		""	"L16323"	
"388.5804"	"388.58024"	"900"	""		"26202.5501"	"51929.970"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"5"	""	"5193"	"5"		""	"L16323"	
"388.9228"	"388.92243"	"4500"	""		"10532.5690"	"36237.353"	"5d2.6s2"	"a 1G"	"4"	"5d2.(b 1D).6s.(b 2D).6p"	"x 1F*"	"3"		""	"L16323"	
"388.9362"	"388.935622"	"5900"	"2.39e+06"	B+	"5638.6151"	"31342.5275"	"5d2.6s2"	"a 1D"	"2"	"5d2.(a 3P).6s.(a 4P).6p"	"y 5D*"	"3"		"T5346"	"L21976,L16323"	
"389.0683"	"389.06877"	"450"	""		"14435.138"	"40130.254"	"5d.6s2.(a 2D).6p"	"z 3F*"	"2"	"6p2.(3P).5d.(2D).6s"	"d 1D"	"2"		""	"L16323"	
"389.1470"	""	"300"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"389.1900"	"389.18984"	"89"	""		"16766.637"	"42453.760"	"5d3.(b 4F).6s"	"a 5F"	"4"	"5d2.(a 1G).6s.(a 2G).6p"	"y 1G*"	"4"		""	"L16323"	
"389.2030"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L16323"	
"389.2472"	"389.24715"	"1800"	""		"19791.3040"	"45474.645"	"5d.6s2.(a 2D).6p"	"z 3P*"	"2"	"6p2.(3P).5d.(4P).6s"	"f 3P"	"1"		""	"L16323"	
"389.3118"	"389.31183"	"300"	""		"22450.5521"	"48129.626"	"5d2.(a 3F).6s.(a 4F).6p"	"z 5F*"	"2"	"6p2.(1D).5d.(2P).6s"	"c 1P"	"1"		""	"L16323"	
"389.3260"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L16323"	
