obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"751.496"	"751.4950+"	"3"	"2.1e+05"	C	"80118.962"	"93422.108"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"0"	"5p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		"T5818"	"L4739"	
"755.979"	"755.9772+"	"40"	""		"80196.629"	"93420.901"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).5f"	"2[7/2]"	"4"		""	"L4739"	
"757.093"	"757.0898+"	"6"	""		"80196.629"	"93401.466"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).5f"	"2[5/2]"	"3"		""	"L4739"	
"758.429"	"758.4262+"	"10"	""		"80196.629"	"93378.199"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).5f"	"2[9/2]"	"4"		""	"L4739"	
"758.4680"	"758.4678+"	"200"	""		"80196.629"	"93377.475"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).5f"	"2[9/2]"	"5"		""	"L7292"	
"758.961"	"758.9625+"	"6"	""		"78956.031"	"92128.287"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L4739"	
"759.436"	"759.433+"	"1"	""		"80970.438"	"94134.53"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	"5p5.(2P*<3/2>).9p"	"2[5/2]"	"3"		""	"L4739"	
"760.077"	"760.076+"	"10"	""		"82430.204"	"95583.16"	"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	"5p5.(2P*<3/2>).7f"	"2[7/2]"	"4"		""	"L4739"	
"760.497"	"760.4924+"	"2h"	""		"82430.204"	"95575.960"	"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	"5p5.(2P*<3/2>).7f"	"2[5/2]"	"3"		""	"L4739"	
"760.846"	"760.842+"	"5"	""		"80970.438"	"94110.15"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"3"	"5p5.(2P*<3/2>).9p"	"2[5/2]"	"2"		""	"L4739"	
"760.982"	"760.983+"	"3"	""		"82430.204"	"95567.48"	"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"3"	"5p5.(2P*<3/2>).7f"	"2[9/2]"	"4"		""	"L4739"	
"764.2024"	"764.2023+"	"500"	"2.1e+07"	C+	"76196.767"	"89278.706"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"	"5p5.(2P*<1/2>).6p"	"2[1/2]"	"1"		"T5100n,T3269"	"L7292c110"	
"764.230"	"764.2443+"	""	""		"80322.746"	"93403.966"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).5f"	"2[5/2]"	"2"		""	"L4739"	
"764.391"	"764.3904+"	"100"	""		"80322.746"	"93401.466"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).5f"	"2[5/2]"	"3"		""	"L4739"	
"766.402"	"766.4008+"	"10"	""		"78403.061"	"91447.474"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		""	"L4739"	
"766.456"	"766.4545+"	"30"	""		"80322.746"	"93366.245"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).5f"	"2[3/2]"	"2"		""	"L4739"	
"766.661"	"766.6646+"	"10"	""		"80322.746"	"93362.671"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).5f"	"2[3/2]"	"1"		""	"L4739"	
"767.081"	"767.0794+"	"1"	""		"78119.798"	"91152.670"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<1/2>).5d"	"2[5/2]*"	"2"		""	"L4739"	
"774.031"	"774.0312+"	"40"	""		"79212.465"	"92128.287"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).7d"	"2[1/2]*"	"1"		""	"L4739"	
"776.215"	"776.21+"	"4"	""		"88549.775"	"101429.3"	"5p5.(2P*<3/2>).6d"	"2[1/2]*"	"1"	"5p5.(2P*<1/2>).4f"	"2[5/2]"	"2"		""	"L4103"	
"778.366"	"778.3624+"	"50"	""		"81925.514"	"94769.465"	"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	"5p5.(2P*<3/2>).6f"	"2[7/2]"	"3"		""	"L4739"	
"778.942"	"778.9404+"	"15"	""		"81925.514"	"94759.935"	"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	"5p5.(2P*<3/2>).6f"	"2[5/2]"	"2"		""	"L4739"	
"779.053"	"779.0508+"	"1"	""		"81925.514"	"94758.116"	"5p5.(2P*<3/2>).5d"	"2[5/2]*"	"2"	"5p5.(2P*<3/2>).6f"	"2[5/2]"	"3"		""	"L4739"	
