obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"418.321"	""	"15w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"418.566"	"418.5641+"	"18"	""		"12505.68"	"36390.15"	"5d8.(3P).6s"	"a 2P"	"1/2"	"5d7.6s.(5F).6p"	"z 6F*"	"3/2"		""	"L3475"	
"419.754"	"419.7525+"	"23"	""		"11831.09"	"35647.94"	"5d8.(3F).6s"	"b 4F"	"3/2"	"5d7.6s.(5F).6p"	"z 6D*"	"1/2"		""	"L3475"	
"421.776"	"421.775+"	"27"	""		"16103.32"	"39805.97"	"5d7.6s2"	"b 4P"	"5/2"	""	"3980*"	"5/2"		""	"L3475"	
"422.080"	"422.080+"	"13"	""		"26365.16"	"50050.69"	"5d8.(1G).6s"	"b 2G"	"7/2"	""	"5005*"	"9/2"		""	"L3475"	
"425.911"	"425.910+"	"75"	"5.3e+04"	B	"2834.98"	"26307.50"	"5d8.(3F).6s"	"b 4F"	"9/2"	"5d7.6s.(5F).6p"	"z 6D*"	"9/2"		"T7683,T7959,T4422"	"L3475"	
"426.530"	"426.529+"	"27"	""		"12951.67"	"36390.15"	"5d8.(3P).6s"	"a 4P"	"5/2"	"5d7.6s.(5F).6p"	"z 6F*"	"3/2"		""	"L3475"	
"426.810"	"426.810+"	"260"	""		"7106.61"	"30529.66"	"5d8.(3F).6s"	"b 4F"	"7/2"	"5d7.6s.(5F).6p"	"z 6D*"	"7/2"		""	"L3475"	
"428.662"	"428.661+"	"23"	""		"12218.47"	"35540.34"	"5d8.(3F).6s"	"a 2F"	"5/2"	"5d7.6s.(5F).6p"	"z 6G*"	"5/2"		""	"L3475"	
"430.160"	"430.160+"	"75"	"1.8e+06"	D	"16565.35"	"39805.97"	"5d8.(3P).6s"	"a 4P"	"3/2"	""	"3980*"	"5/2"		"T7959"	"L3475"	
