obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"473.1441"	"473.1442+"	"700"	"4.49e+07"	B+	"21153.884"	"42283.180"	"4d5.(4G).5s"	"a 3G"	"4"	"4d5.(4G).5p"	"z 3H*"	"5"		"T5293"	"L10250,L3475"	
"475.0390"	"475.0390+"	"100"	"3.91e+06"	B+	"20350.507"	"41395.523"	"4d5.(4D).5s"	"b 5D"	"3"	"4d5.(4G).5p"	"y 5F*"	"4"		"T5293"	"L10250,L3475"	
"475.8501"	"475.8502+"	"45"	"3.01e+07"	B	"29781.120"	"50790.261"	"4d4.5s.(6D).5p"	"z 7F*"	"5"	"4d4.5s.(6D).6s"	"f 7D"	"4"		"T5293"	"L10250,L3475"	
"476.0182"	"476.0183+"	"770"	"4.67e+07"	B+	"21343.204"	"42344.929"	"4d5.(4G).5s"	"a 3G"	"5"	"4d5.(4G).5p"	"z 3H*"	"6"		"T5293"	"L10250,L3475"	
"476.4108"	"476.4108+"	"78"	"2.16e+07"	B	"29171.107"	"50155.527"	"4d4.5s.(6D).5p"	"z 7F*"	"4"	"4d4.5s.(6D).6s"	"f 7D"	"3"		"T5293"	"L10250"	
"477.6341"	"477.6341+"	"150"	"6.25e+06"	A	"18229.152"	"39159.828"	"4d5.(4P).5s"	"a 5P"	"3"	"4d4.5s.(4D).5p"	"y 5D*"	"3"		"T5293"	"L10250,L3475"	
"479.6517"	"479.6517+"	"100"	"6.5e+06"	B+	"21343.204"	"42185.838"	"4d5.(4G).5s"	"a 3G"	"5"	"4d5.(4G).5p"	"z 3H*"	"4"		"T5293"	"L10250,L3475"	
"481.1050"	"481.1050+"	"90"	"4.4e+07"	B	"30496.016"	"51275.691"	"4d4.5s.(6D).5p"	"z 7F*"	"6"	"4d4.5s.(6D).6s"	"f 7D"	"5"		"T5293"	"L10250,L3475"	
"481.9248"	"481.9248+"	"410"	"2.71e+07"	B+	"21343.204"	"42087.533"	"4d5.(4G).5s"	"a 3G"	"5"	"4d5.(4G).5p"	"y 3F*"	"4"		"T5293"	"L10250,L3475"	
"483.0512"	"483.0513+"	"410"	"4.07e+07"	A	"21153.884"	"41849.838"	"4d5.(4G).5s"	"a 3G"	"4"	"4d5.(4G).5p"	"y 3F*"	"3"		"T5293"	"L10250,L3475"	
"485.8389"	"485.8389+"	"23"	"1.24e+07"	B	"34810.153"	"55387.359"	"4d6"	"c 3H"	"6"	""	"100*"	"5"		"T5293"	"L10250"	
"486.8017"	"486.8017+"	"360"	"3.11e+07"	A	"20947.940"	"41484.450"	"4d5.(4G).5s"	"a 3G"	"3"	"4d5.(4G).5p"	"y 3F*"	"2"		"T5293"	"L10250,L3475"	
"495.0614"	"495.0614+"	"110"	"2.93e+06"	B+	"18229.152"	"38423.030"	"4d5.(4P).5s"	"a 5P"	"3"	"4d4.5s.(6D).5p"	"z 5D*"	"4"		"T5293"	"L10250,L3475"	
"495.7530"	"495.7532+"	"150"	"6.4e+06"	B+	"18356.491"	"38522.192"	"4d5.(4P).5s"	"a 5P"	"2"	"4d4.5s.(4D).5p"	"y 5D*"	"2"		"T5293"	"L10250,L3475"	
"497.9125"	"497.9124+"	"210"	"2.3e+06"	C+	"10768.332"	"30846.584"	"4d5.(6S).5s"	"a 5S"	"2"	"4d4.5s.(6D).5p"	"z 7D*"	"1"		"T5293"	"L10250,L3475"	
"499.9902"	"499.9903+"	"110"	"8.6e+06"	B	"24465.771"	"44460.583"	"4d4.5s2"	"a 3H"	"5"	"4d4.5s.(4H).5p"	"y 3G*"	"4"		"T5293"	"L10250,L3475"	
"501.0809"	"501.0809+"	"20"	"1.63e+06"	B	"26638.742"	"46590.034"	"4d5.(2D).5s"	"b 3D"	"3"	""	"6*"	"4"		"T5293"	"L10250,L3475"	
"501.4580"	"501.4581+"	"180"	"1.05e+07"	B	"24823.482"	"44759.769"	"4d4.5s2"	"a 3H"	"6"	"4d4.5s.(4H).5p"	"y 3G*"	"5"		"T5293"	"L10250,L3475"	
"501.6761"	"501.6761+"	"26"	"3.6e+06"	B	"25707.071"	"45634.691"	"4d6"	"c 5D"	"3"	"4d4.5s.(4F).5p"	"w 5F*"	"3"		"T5293"	"L10250,L3475"	
"501.9842"	"501.9842+"	"20"	"1.67e+06"	B	"25794.608"	"45709.998"	"4d6"	"c 5D"	"2"	"4d5.(4D).5p"	"x 3F*"	"2"		"T5293"	"L10250,L3475"	
"502.8994"	"502.8994+"	"80"	"4.7e+06"	B	"24096.294"	"43975.441"	"4d4.5s2"	"a 3H"	"4"	"4d4.5s.(4H).5p"	"y 3G*"	"3"		"T5293"	"L10250,L3475"	
"503.0755"	"503.0756+"	"65"	"4.3e+06"	B	"25997.337"	"45869.523"	"4d5.(4F).5s"	"a 5F"	"4"	"4d4.5s.(4F).5p"	"w 5F*"	"4"		"T5293"	"L10250,L3475"	
"503.7177"	"503.7177+"	"14"	"1.14e+07"	C+	"35042.114"	"54888.968"	"4d6"	"c 3H"	"4"	""	"95*"	"3"		"T5293"	"L10250"	
"503.8897"	"503.8896+"	"23*"	"2.8e+06"	B	"25794.608"	"45634.691"	"4d6"	"c 5D"	"2"	"4d4.5s.(4F).5p"	"w 5F*"	"3"		"T5293"	"L10250,L3475"	
"503.891"	"503.8919+"	"23*"	""		"30159.582"	"49999.575"	"4d5.(4F).5s"	"c 3F"	"3"	"4d4.5s.(4D).5p"	"v 5P*"	"3"		""	"L3475"	
"504.4356"	"504.4357+"	"43"	"1.31e+07"	B	"28923.668"	"48742.274"	"4d5.(6S).5p"	"z 5P*"	"3"	"4d5.(6S).7s"	"f 5S"	"2"		"T5293"	"L10250"	
"504.6509"	"504.6509+"	"26"	"8.3e+05"	B	"21153.884"	"40964.040"	"4d5.(4G).5s"	"a 3G"	"4"	"4d4.5s.(4D).5p"	"z 3D*"	"3"		"T5293"	"L10250,L3475"	
"504.7697"	"504.7697+"	"100"	"2.61e+07"	B	"20930.425"	"40735.918"	"4d5.(4D).5s"	"a 3D"	"1"	"4d5.(4P).5p"	"x 5D*"	"0"		"T5293"	"L10250,L3475"	
"505.4998"	"505.4997+"	"50"	"1.11e+06"	B+	"21618.630"	"41395.523"	"4d5.(4D).5s"	"a 3D"	"3"	"4d5.(4G).5p"	"y 5F*"	"4"		"T5293"	"L10250,L3475"	
"505.8069"	"505.8070+"	"35"	"1.83e+06"	B	"27726.714"	"47491.592"	"4d4.5s2"	"b 3G"	"5"	""	"18*"	"5"		"T5293"	"L10250,L3475"	
"505.9869"	"505.9871+"	"200"	"6.9e+06"	B+	"20157.802"	"39915.644"	"4d5.(4D).5s"	"b 5D"	"4"	"4d4.5s.(4D).5p"	"y 5D*"	"4"		"T5293"	"L10250,L3475"	
"506.2514"	"506.2513+"	"35"	"2.07e+06"	B+	"20950.853"	"40698.382"	"4d5.(4D).5s"	"a 3D"	"2"	"4d5.(4P).5p"	"x 5D*"	"1"		"T5293"	"L10250,L3475"	
