obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"414.4950"	"414.4961"	"6000"	""		"3250.91"	"27369.79"	"4d6.(5D).5s"	"6D"	"7/2"	"4d6.(5D).5p"	"6D*"	"9/2"		""	"L149"	
"414.5080"	"414.5126"	"3000"	""		"4178.75"	"28296.67"	"4d6.(5D).5s"	"6D"	"1/2"	"4d6.(5D).5p"	"6D*"	"1/2"		""	"L149"	
"414.7615"	"414.7618"	"200"	""		"19903.57"	"44007.00"	"4d5.5s2"	"4D"	"7/2"	"4d6.(3D).5p"	"2D*"	"5/2"		""	"L149"	
"416.5609"	"416.5605"	"10000"	""		"10516.53"	"34515.88"	"4d6.(5D).5s"	"4D"	"7/2"	"4d5.(6S).5s.(5S).5p"	"4P*"	"5/2"		""	"L149"	
"416.7424"	"416.7413"	"500"	""		"21719.83"	"45708.77"	"4d6.(3H).5s"	"2H"	"11/2"	""	"4*"	"9/2"		""	"L149"	
"416.9680"	"416.9660"	"1000"	""		"16553.39"	"40529.40"	"4d6.(3H).5s"	"4H"	"13/2"	"4d5.(4G).5s.(5G).5p"	"4H*"	"13/2"		""	"L4515,L14280"	
"417.0274"	"417.0266"	"4000"	""		"4178.75"	"28151.28"	"4d6.(5D).5s"	"6D"	"1/2"	"4d6.(5D).5p"	"6D*"	"3/2"		""	"L149"	
"417.2532"	"417.2523"	"5000"	""		"3700.54"	"27660.10"	"4d6.(5D).5s"	"6D"	"5/2"	"4d6.(5D).5p"	"6D*"	"7/2"		""	"L149"	
"417.6276"	"417.6253"	"1000"	""		"4002.57"	"27940.73"	"4d6.(5D).5s"	"6D"	"3/2"	"4d6.(5D).5p"	"6D*"	"5/2"		""	"L149"	
"418.6506"	"418.6500"	"800"	""		"11063.07"	"34942.64"	"4d6.(5D).5s"	"4D"	"5/2"	"4d5.(6S).5s.(5S).5p"	"4P*"	"3/2"		""	"L149"	
"421.8609"	"421.8604"	"300*"	""		"11578.60"	"35276.45"	"4d6.(5D).5s"	"4D"	"3/2"	"4d5.(6S).5s.(5S).5p"	"4P*"	"1/2"		""	"L149"	
"421.8609"	"421.8645"	"300*"	""		"16133.98"	"39831.60"	"4d5.5s2"	"4G"	"9/2"	"4d5.(4G).5s.(5G).5p"	"6F*"	"7/2"		""	"L4515"	
"423.8191"	"423.8179"	"5000c"	"3.8e+07"		"0.00"	"23588.40"	"4d5.5s2"	"6S"	"5/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"3/2"		"T6934"	"L149"	
"426.2270"	"426.2245"	"10000"	"4.0e+07"		"0.00"	"23455.21"	"4d5.5s2"	"6S"	"5/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"5/2"		"T6934"	"L149"	
"426.2687"	"426.2682"	"1000"	""		"11063.07"	"34515.88"	"4d6.(5D).5s"	"4D"	"5/2"	"4d5.(6S).5s.(5S).5p"	"4P*"	"5/2"		""	"L149"	
"427.8895"	"427.8878"	"800"	""		"11578.60"	"34942.64"	"4d6.(5D).5s"	"4D"	"3/2"	"4d5.(6S).5s.(5S).5p"	"4P*"	"3/2"		""	"L149"	
"429.7058"	"429.7034"	"10000"	"4.2e+07"		"0.00"	"23265.32"	"4d5.5s2"	"6S"	"5/2"	"4d5.(6S).5s.(7S).5p"	"6P*"	"7/2"		"T6934"	"L149"	
"433.6855"	"433.6810"	"400c,w"	""		"11890.70"	"34942.64"	"4d6.(5D).5s"	"4D"	"1/2"	"4d5.(6S).5s.(5S).5p"	"4P*"	"3/2"		""	"L149"	
"435.8491"	"435.8490"	"400"	""		"11578.60"	"34515.88"	"4d6.(5D).5s"	"4D"	"3/2"	"4d5.(6S).5s.(5S).5p"	"4P*"	"5/2"		""	"L149"	
"435.9257"	"435.9263"	"200"	""		"21204.96"	"44138.17"	"4d6.(3H).5s"	"2H"	"9/2"	"4d6.(3H).5p"	"2I*"	"11/2"		""	"L149"	
"442.9592"	"442.9581"	"1000"	""		"10516.53"	"33085.69"	"4d6.(5D).5s"	"4D"	"7/2"	"4d6.(5D).5p"	"4D*"	"5/2"		""	"L149"	
"448.1533"	"448.1534"	"1000"	""		"21204.96"	"43512.49"	"4d6.(3H).5s"	"2H"	"9/2"	"4d6.(3H).5p"	"4H*"	"11/2"		""	"L149"	
"448.7061"	"448.7049"	"3000"	""		"11063.07"	"33343.18"	"4d6.(5D).5s"	"4D"	"5/2"	"4d6.(5D).5p"	"4D*"	"3/2"		""	"L149"	
"449.5027"	"449.5015"	"400"	""		"19791.94"	"42032.57"	"4d6.(3F2).5s"	"4F"	"9/2"	"4d6.(3F2).5p"	"4G*"	"11/2"		""	"L149"	
"451.5978"	"451.5974"	"1000"	""		"21719.83"	"43857.24"	"4d6.(3H).5s"	"2H"	"11/2"	"4d6.(3H).5p"	"4H*"	"13/2"		""	"L149"	
"452.2841"	"452.2830"	"10000"	""		"10516.53"	"32620.38"	"4d6.(5D).5s"	"4D"	"7/2"	"4d6.(5D).5p"	"4D*"	"7/2"		""	"L149"	
