obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"530.158"	"530.158+"	"160"	"8.5e+05"	B+	"0.000"	"18857.04"	"4f10.6s2"	"5I"	"8"	"4f9.(6F*).5d.6s2"	"*"	"7"		"T7148"	"L3475"	
"532.469"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"534.030"	""	"65"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"535.211"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"539.557"	""	"40"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"540.419"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"541.913"	""	"80"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"542.332"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"542.427"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"545.111"	""	"95"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"549.683"	""	"28"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"550.279"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"550.652"	""	"28"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"552.801"	"552.801+"	"30"	"2.21e+06"	C+	"12655.13"	"30739.79"	"4f9.(6H*).5d.6s2"	"7G*"	"7"	""	""	"8"		"T7148"	"L3475"	
"554.727"	"554.727+"	"65"	"3.0e+05"	B	"0.000"	"18021.89"	"4f10.6s2"	"5I"	"8"	"4f10.(5I<8>).6s.6p.(3P*<2>)"	"(8,2)*"	"8"		"T7148"	"L3475"	
"560.553"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"561.323"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"562.749"	"562.748+"	"20"	"1.66e+05"	B+	"4134.222"	"21899.22"	"4f10.6s2"	"5I"	"7"	"4f10.(5I<7>).6s.6p.(3P*<2>)"	"(7,2)*"	"8"		"T7148"	"L3475"	
"563.950"	"563.950+"	"100"	"4.9e+05"	B	"0.000"	"17727.15"	"4f10.6s2"	"5I"	"8"	"4f10.(5I<8>).6s.6p.(3P*<2>)"	"(8,2)*"	"9"		"T7148"	"L3475"	
"564.599"	""	"55w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"565.201"	"565.201+"	"80"	"4.46e+05"	B+	"0.000"	"17687.90"	"4f10.6s2"	"5I"	"8"	"4f9.(6H*).5d.6s2"	"7K*"	"7"		"T7148"	"L3475"	
"568.558"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"570.291"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"571.846"	""	"70w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"574.020"	""	"50"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"574.553"	"574.553+"	"55"	"1.49e+06"	B+	"9990.974"	"27390.97"	"4f9.(6H*).5d.6s2"	"7I*"	"9"	""	""	"9"		"T7148"	"L3475"	
"575.048"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"575.879"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"594.580"	"594.579+"	"70"	"4.21e+06"	B+	"12892.76"	"29706.72"	"4f9.(6H*).5d.6s2"	"7K*"	"10"	""	""	"10"		"T7148"	"L3475"	
"596.446"	""	"50l"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"597.449"	"597.449+"	"120"	"4.2e+05"	B	"0.000"	"16733.20"	"4f10.6s2"	"5I"	"8"	"4f10.(5I<8>).6s.6p.(3P*<1>)"	"(8,1)*"	"8"		"T7148"	"L3475"	
"598.486"	""	"24"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"598.856"	"598.856+"	"140"	"5.6e+05"	B+	"0.000"	"16693.87"	"4f10.6s2"	"5I"	"8"	"4f10.(5I<8>).6s.6p.(3P*<1>)"	"(8,1)*"	"7"		"T7148"	"L3475"	
