obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"506.865"	"506.866"	"77000"	""		"53672.2398"	"73395.84"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.9p"	"3P*"	"2"		""	"L3284"	
"506.950"	"506.943"	"21000"	""		"53672.2398"	"73392.83"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.9p"	"3P*"	"1"		""	"L3284"	
"506.998"	"506.998"	"3300"	""		"53672.2398"	"73390.69"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.9p"	"3P*"	"0"		""	"L3428"	
"518.19819"	"518.19819"	"120000"	""		"46745.4032"	"66037.6663"	"3d10.4s.4p"	"1P*"	"1"	"3d10.4s.6s"	"1S"	"0"		""	"L9761"	
"530.864"	"530.866"	"380000"	""		"53672.2398"	"72504.16"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.8p"	"3P*"	"2"		""	"L3284"	
"531.024"	"531.017"	"160000"	""		"53672.2398"	"72498.78"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.8p"	"3P*"	"1"		""	"L3284"	
"531.102"	"531.101"	"56000"	""		"53672.2398"	"72495.80"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.8p"	"3P*"	"0"		""	"L3284"	
"577.210"	"577.2050"	"490000"	""		"53672.2398"	"70992.304"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.7p"	"3P*"	"2"		""	"L3284"	
"577.550"	"577.5452"	"210000"	""		"53672.2398"	"70982.101"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.7p"	"3P*"	"1"		""	"L3284"	
"577.711"	"577.7033"	"85000"	""		"53672.2398"	"70977.365"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.7p"	"3P*"	"0"		""	"L3284"	
"623.7896"	"623.78967"	"93000"	""		"46745.4032"	"62772.0144"	"3d10.4s.4p"	"1P*"	"1"	"3d10.4s.4d"	"3D"	"2"		""	"L4741,L3284"	
"623.9169"	"623.91690"	"38000"	""		"46745.4032"	"62768.7462"	"3d10.4s.4p"	"1P*"	"1"	"3d10.4s.4d"	"3D"	"1"		""	"L4741,L3284"	
"636.23458"	"636.23458"	"240000"	"4.7e+07"	C	"46745.4032"	"62458.5323"	"3d10.4s.4p"	"1P*"	"1"	"3d10.4s.4d"	"1D"	"2"		"T2177"	"L9761"	
"647.9184"	"647.9184"	"55000"	""		"55789.216"	"71218.994"	"3d10.4s.5s"	"1S"	"0"	"3d10.4s.7p"	"1P*"	"1"		""	"L4741,L3284"	
"692.8316"	"692.8295"	"40000"	""		"53672.2398"	"68101.825"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.6p"	"3P*"	"2"		""	"L3284"	
"693.8469"	"693.8449"	"20000"	""		"53672.2398"	"68080.708"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.6p"	"3P*"	"1"		""	"L3284"	
"694.3199"	"694.3184"	"7000"	""		"53672.2398"	"68070.882"	"3d10.4s.5s"	"3S"	"1"	"3d10.4s.6p"	"3P*"	"0"		""	"L3284"	
"779.9362"	"779.9374"	"6400"	""		"55789.216"	"68607.231"	"3d10.4s.5s"	"1S"	"0"	"3d10.4s.6p"	"1P*"	"1"		""	"L3284"	
