obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	"401.1567"	""	"8.2e+06"	E	"34463.37"	"59384.24"	"3d6.(3P2).4s"	"b 4P"	"3/2"	"3d6.(a 3P).4p"	"u 4P*"	"3/2"		"T1117"	""	
""	"401.1900"	""	"2.3e+07"	E	"41230.30"	"66149.10"	"3d6.(3G).4s"	"a 2G"	"7/2"	"3d6.(3G).4p"	"*"	"7/2"		"T1117"	""	
""	"401.6675"	""	"2.4e+06"	E	"34938.70"	"59827.88"	"3d6.(3F2).4s"	"a 4F"	"9/2"	"3d6.(3H).4p"	"z 2I*"	"11/2"		"T1117"	""	
"401.810"	"401.8100"	"1500"	"2.54e+07"	C+	"17052.29"	"41932.64"	"3d6.(5D).4s"	"a 6D"	"9/2"	"3d6.(5D).4p"	"z 6D*"	"7/2"		"T4649"	"L3475"	
""	"402.0068"	""	"4.9e+06"	E	"30411.74"	"55279.91"	"3d5.4s2"	"b 4D"	"1/2"	"3d5.(4D).4s.4p.(3P*)"	"x 4D*"	"3/2"		"T1117"	""	
""	"402.1341"	""	"1.4e+06"	E	"30419.61"	"55279.91"	"3d5.4s2"	"b 4D"	"5/2"	"3d5.(4D).4s.4p.(3P*)"	"x 4D*"	"3/2"		"T1117"	""	
""	"402.594"	""	"1.9e+06"	E	"30354.21"	"55186.1"	"3d5.4s2"	"b 4D"	"7/2"	"3d5.(4D).4s.4p.(3P*)"	"x 4D*"	"5/2"		"T1117"	""	
"402.644"	"402.6433"	"150"	"8.9e+06"	E	"25265.74"	"50094.60"	"3d5.4s2"	"a 4G"	"11/2"	"3d5.(4G).4s.4p.(3P*)"	"z 4H*"	"13/2"		"T1117"	"L3475"	
""	"402.8590"	""	"3.8e+05"	E	"25265.74"	"50081.31"	"3d5.4s2"	"a 4G"	"11/2"	"3d5.(4G).4s.4p.(3P*)"	"z 4H*"	"11/2"		"T1117"	""	
"403.076"	"403.0753"	"27000"	"1.7e+07"	C+	"0.00"	"24802.25"	"3d5.4s2"	"a 6S"	"5/2"	"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"7/2"		"T4649"	"L3475"	
""	"403.1789"	""	"7.3e+06"	E	"25285.43"	"50081.31"	"3d5.4s2"	"a 4G"	"9/2"	"3d5.(4G).4s.4p.(3P*)"	"z 4H*"	"11/2"		"T1117"	""	
"403.307"	"403.3062"	"19000"	"1.65e+07"	C+	"0.00"	"24788.05"	"3d5.4s2"	"a 6S"	"5/2"	"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"5/2"		"T4649"	"L3475"	
"403.449"	"403.4483"	"11000"	"1.58e+07"	C+	"0.00"	"24779.32"	"3d5.4s2"	"a 6S"	"5/2"	"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"3/2"		"T4649"	"L3475"	
"403.573"	""	"1500"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"403.873"	"403.8723"	"55"	"4.7e+06"	E	"30354.21"	"55107.52"	"3d5.4s2"	"b 4D"	"7/2"	"3d5.(4D).4s.4p.(3P*)"	"x 4D*"	"7/2"		"T1117"	"L3475"	
"404.136"	"404.1355"	"5600"	"7.87e+07"	C+	"17052.29"	"41789.48"	"3d6.(5D).4s"	"a 6D"	"9/2"	"3d6.(5D).4p"	"z 6D*"	"9/2"		"T4649"	"L3475"	
"404.513"	""	"210bl"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"404.521"	""	""	""		""	""	""	""	""	""	""	""		""	"L3475"	
"404.876"	"404.8743"	"1100"	"7.5e+07"	C+	"17451.52"	"42143.57"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d6.(5D).4p"	"z 6D*"	"3/2"		"T2066"	"L3475"	
"404.900"	""	"80"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"405.173"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"405.247"	"405.2472"	"65"	"3.8e+07"	E	"35114.98"	"59784.31"	"3d6.(3F2).4s"	"a 4F"	"5/2"	"3d6.(a 3F).4p"	"x 4G*"	"7/2"		"T1117"	"L3475"	
"405.521"	""	"150"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"405.554"	"405.5544"	"1900"	"4.31e+07"	C+	"17282.00"	"41932.64"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d6.(5D).4p"	"z 6D*"	"7/2"		"T4649"	"L3475"	
"405.795"	""	"210"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"405.893"	"405.8930"	"1100"	"7.25e+07"	C+	"17568.48"	"42198.56"	"3d6.(5D).4s"	"a 6D"	"3/2"	"3d6.(5D).4p"	"z 6D*"	"1/2"		"T4649"	"L3475"	
"405.939"	"405.9388"	"150"	"1.4e+07"	E	"24788.05"	"49415.35"	"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"5/2"	"3d5.4s.(5S).5s"	"f 6S"	"5/2"		"T1117"	"L3475"	
"406.174"	"406.1730"	"730"	"1.9e+07"	E	"24802.25"	"49415.35"	"3d5.(6S).4s.4p.(3P*)"	"z 6P*"	"7/2"	"3d5.4s.(5S).5s"	"f 6S"	"5/2"		"T1117"	"L3475"	
"406.353"	"406.3528"	"730"	"1.69e+07"	C+	"17451.52"	"42053.73"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d6.(5D).4p"	"z 6D*"	"5/2"		"T4649"	"L3475"	
"406.508"	"406.5071"	"80"	"2.5e+07"	E	"34250.52"	"58843.39"	"3d6.(3H).4s"	"a 4H"	"11/2"	"3d6.(3H).4p"	"z 4I*"	"13/2"		"T1117"	"L3475"	
""	"406.635"	""	"2.2e+07"	E	"41031.48"	"65616.6"	"3d6.(3G).4s"	"a 2G"	"9/2"	"3d6.(3G).4p"	"*"	"7/2"		"T1117"	""	
"406.800"	"406.8012"	"80"	"1.4e+06"	E	"17568.48"	"42143.57"	"3d6.(5D).4s"	"a 6D"	"3/2"	"3d6.(5D).4p"	"z 6D*"	"3/2"		"T1117"	"L3475"	
"407.028"	"407.0278"	"290"	"2.3e+07"	C+	"17637.15"	"42198.56"	"3d6.(5D).4s"	"a 6D"	"1/2"	"3d6.(5D).4p"	"z 6D*"	"1/2"		"T2066"	"L3475"	
""	"407.3999"	""	"5.8e+06"	E	"34845.26"	"59384.24"	"3d6.(3P2).4s"	"b 4P"	"1/2"	"3d6.(a 3P).4p"	"u 4P*"	"3/2"		"T1117"	""	
""	"407.5251"	""	"6.9e+06"	E	"34938.70"	"59470.14"	"3d6.(3F2).4s"	"a 4F"	"9/2"	"3d6.(a 3P).4p"	"4D*"	"7/2"		"T1117"	""	
"407.924"	"407.9412"	"730"	"3.8e+07"	C+	"17637.15"	"42143.57"	"3d6.(5D).4s"	"a 6D"	"1/2"	"3d6.(5D).4p"	"z 6D*"	"3/2"		"T2066"	"L3475"	
"407.942"	""	"730"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"408.294"	"408.2939"	"1100"	"2.95e+07"	C+	"17568.48"	"42053.73"	"3d6.(5D).4s"	"a 6D"	"3/2"	"3d6.(5D).4p"	"z 6D*"	"5/2"		"T4649"	"L3475"	
"408.363"	"408.3628"	"1100"	"2.8e+07"	C+	"17451.52"	"41932.64"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d6.(5D).4p"	"z 6D*"	"7/2"		"T2066"	"L3475"	
""	"408.5467"	""	"1.5e+06"	E	"38669.60"	"63139.70"	"3d6.(3F2).4s"	"a 2F"	"7/2"	"3d5.(4G).4s.4p.(1P*)"	"4F*"	"5/2"		"T1117"	""	
