obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"627.494"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"628.686"	""	"30"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"629.942"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"630.877"	""	"130"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"632.613"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"638.819"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"643.253"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"648.587"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"649.235"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"654.157"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"658.348"	""	"60"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"660.111"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"672.191"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"675.987"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"676.292"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"677.337"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"679.092"	""	"35"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"682.544"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"682.598"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"684.810"	""	"70"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"686.513"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"687.998"	""	"27"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"700.140"	""	"22"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"705.855"	""	"12"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"706.504"	""	"12w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"710.127"	""	"18"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"710.967"	""	"8"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"716.191"	""	"5"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"719.700"	""	"14w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"728.395"	""	"7w"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"735.537"	""	"18"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"735.634"	""	"11"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"742.867"	""	"18"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"745.955"	""	"55"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"746.042"	""	"9"	""		""	""	""	""	""	""	""	""		""	"L3475"	
