obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"562.406"	"562.403+"	"20"	""		"116143.58"	"133919.49"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	"2s2.2p4.(3P).4d"	"4P"	"3/2"		""	"L7481"	
"562.693"	"562.691+"	"12"	""		"116143.58"	"133910.39"	"2s2.2p4.(3P).3p"	"4P*"	"1/2"	"2s2.2p4.(3P).4d"	"2P"	"1/2"		""	"L7481"	
"565.915"	"565.913+"	"15"	""		"115917.91"	"133583.57"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).4d"	"2D"	"5/2"		""	"L7481"	
"566.7532"	"566.752+"	"40"	""		"115917.91"	"133557.43"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).4d"	"4D"	"5/2"		""	"L7481"	
"567.1668"	"567.166+"	"90"	""		"115917.91"	"133544.54"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).4d"	"4D"	"7/2"		""	"L7481"	
"568.914"	"568.912+"	"18"	""		"116040.88"	"133613.41"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).4d"	"4D"	"1/2"		""	"L7481"	
"570.082"	"570.080+"	"25"	""		"116040.88"	"133577.40"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).4d"	"4D"	"3/2"		""	"L7481"	
"570.731"	"570.730+"	"25"	""		"116040.88"	"133557.43"	"2s2.2p4.(3P).3p"	"4P*"	"3/2"	"2s2.2p4.(3P).4d"	"4D"	"5/2"		""	"L7481"	
"595.0147"	"595.014+"	"12"	""		"117164.01"	"133965.68"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).4d"	"4P"	"5/2"		""	"L7481"	
"595.9187"	"595.918+"	"25"	""		"117308.56"	"134084.75"	"2s2.2p4.(3P).3p"	"4D*"	"3/2"	"2s2.2p4.(3P).4d"	"2F"	"5/2"		""	"L7481"	
"596.528"	"596.527+"	"70"	""		"117164.01"	"133923.07"	"2s2.2p4.(3P).3p"	"4D*"	"5/2"	"2s2.2p4.(3P).4d"	"4F"	"7/2"		""	"L7481"	
"599.4425"	"599.441+"	"50"	""		"115917.91"	"132595.50"	"2s2.2p4.(3P).3p"	"4P*"	"5/2"	"2s2.2p4.(3P).5s"	"4P"	"5/2"		""	"L7481"	
