obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"605.503"	"605.502+"	"440"	"9.2e+05"	B+	"1993.92"	"18504.58"	"5d.6s2"	"2D"	"5/2"	"5d.6s.(3D).6p"	"4F*"	"5/2"		"T7218"	"L3475"	
"614.071"	"614.074+"	"11"	""		"21462.38"	"37742.56"	"5d.6s.(3D).6p"	"2D*"	"5/2"	"5d.6s.(3D).7s"	"4D"	"5/2"		""	"L3475"	
"624.880"	"624.881+"	"16h"	""		"21195.37"	"37193.98"	"5d.6s.(3D).6p"	"4D*"	"3/2"	"5d.6s.(3D).7s"	"4D"	"3/2"		""	"L3475"	
"634.535"	"634.534+"	"70h"	""		"23524.24"	"39279.48"	"5d.6s.(3D).6p"	"4D*"	"7/2"	"5d.6s.(3D).7s"	"4D"	"7/2"		""	"L3475"	
"635.485"	"635.488+"	"18h"	""		"21462.38"	"37193.98"	"5d.6s.(3D).6p"	"2D*"	"5/2"	"5d.6s.(3D).7s"	"4D"	"3/2"		""	"L3475"	
"636.579"	""	"9"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"636.600"	"636.590+"	"16"	""		"21195.37"	"36899.72"	"5d.6s.(3D).6p"	"4D*"	"3/2"	"5d.6s.(3D).7s"	"4D"	"1/2"		""	"L3475"	
"644.114"	"644.115+"	"22"	""		"22221.68"	"37742.56"	"5d.6s.(3D).6p"	"4D*"	"5/2"	"5d.6s.(3D).7s"	"4D"	"5/2"		""	"L3475"	
"647.767"	"647.768+"	"29"	"7.2e+04"	B	"1993.92"	"17427.28"	"5d.6s2"	"2D"	"5/2"	"5d.6s.(3D).6p"	"4F*"	"3/2"		"T7218"	"L3475"	
"652.318"	"652.316+"	"55c"	""		"7476.39"	"22802.14"	"6s2.6p"	"2P*"	"3/2"	"5d2.(3P).6s"	"4P"	"5/2"		""	"L3475"	
"667.714"	"667.716+"	"23c"	""		"22221.68"	"37193.98"	"5d.6s.(3D).6p"	"4D*"	"5/2"	"5d.6s.(3D).7s"	"4D"	"3/2"		""	"L3475"	
"673.576"	"673.579+"	"9h"	""		"20432.53"	"35274.50"	"5d.6s.(3D).6p"	"4F*"	"7/2"	"6s.6p2"	"4P"	"5/2"		""	"L3475"	
"679.377"	"679.383+"	"30c"	""		"4136.13"	"18851.31"	"6s2.6p"	"2P*"	"1/2"	"5d2.(3F).6s"	"4F"	"3/2"		""	"L3475"	
"691.731"	""	"45"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"703.124"	"703.124+"	"23"	""		"23524.24"	"37742.56"	"5d.6s.(3D).6p"	"4D*"	"7/2"	"5d.6s.(3D).7s"	"4D"	"5/2"		""	"L3475"	
"709.634"	"709.632+"	"14c"	""		"25191.56"	"39279.48"	"5d.6s.(3D).6p"	"4P*"	"5/2"	"5d.6s.(3D).7s"	"4D"	"7/2"		""	"L3475"	
"714.279"	""	"9"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"714.310"	""	"7"	""		""	""	""	""	""	""	""	""		""	"L3475"	
"723.798"	"723.802+"	"14hc"	""		"21462.38"	"35274.50"	"5d.6s.(3D).6p"	"2D*"	"5/2"	"6s.6p2"	"4P"	"5/2"		""	"L3475"	
"744.152"	"744.149+"	"11c"	""		"24308.09"	"37742.56"	"5d.6s.(3D).6p"	"4P*"	"3/2"	"5d.6s.(3D).7s"	"4D"	"5/2"		""	"L3475"	
"764.008"	"764.008+"	"7hc"	""		"24108.72"	"37193.98"	"5d.6s.(3D).6p"	"4P*"	"1/2"	"5d.6s.(3D).7s"	"4D"	"3/2"		""	"L3475"	
"775.830"	"775.829+"	"7cw"	""		"24308.09"	"37193.98"	"5d.6s.(3D).6p"	"4P*"	"3/2"	"5d.6s.(3D).7s"	"4D"	"3/2"		""	"L3475"	
