obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
"515.836"	"515.836"	"50h"	""		"45879.32"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"517.560"	"517.560"	"1h"	""		"56029.89"	"75345.94"	"3d9.(2D).4s.4p.(1P*)"	"2F*"	"7/2"	"3d9.4s.(1D).4d"	"2G"	"9/2"		""	"L772"	
"520.087"	"520.092"	"500h"	""		"43726.24"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"521.2780"	"521.2767"	"140h"	""		"44406.32"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"521.8202"	"521.8202"	"2500"	"7.5e+07"	C+	"30783.697"	"49942.051"	"3d10.4p"	"2P*"	"3/2"	"3d10.4d"	"2D"	"5/2"		"T1343"	"L772"	
"522.0070"	"522.0070"	"500"	"1.50e+07"	C+	"30783.697"	"49935.195"	"3d10.4p"	"2P*"	"3/2"	"3d10.4d"	"2D"	"3/2"		"T1343"	"L772"	
"523.765"	"523.770"	"10h"	""		"46172.89"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"*"	"3/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"525.052"	"525.0504"	"500h"	""		"44544.16"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"528.3530"	"528.3543"	"5"	""		"56651.41"	"75572.84"	"3d9.(2D).4s.4p.(1P*)"	"2D*"	"5/2"	"3d9.4s.(1D).4d"	"2F"	"7/2"		""	"L772"	
"529.2517"	"529.2524"	"1650"	"1.09e+07"	C+	"43514.01"	"62403.332"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"7/2"	"3d9.4s.(3D).5s"	"4D"	"7/2"		"T1343"	"L772"	
"530.417"	"530.414"	"0h*"	""		"30535.324"	"49383.264"	"3d10.4p"	"2P*"	"1/2"	"3d10.5p"	"2P*"	"1/2"	M1	""	"L772"	
"530.417"	"530.423"	"0h*"	""		"30535.324"	"49382.945"	"3d10.4p"	"2P*"	"1/2"	"3d10.5p"	"2P*"	"3/2"	M1	""	"L772"	
"532.080"	"532.085"	"0h"	""		"56651.41"	"75440.18"	"3d9.(2D).4s.4p.(1P*)"	"2D*"	"5/2"	"3d9.4s.(1D).4d"	"2D"	"3/2"		""	"L772"	
"532.378"	"532.381"	"3h"	""		"45879.32"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"535.2666"	"535.2664"	"300"	""		"43726.24"	"62403.332"	"3d9.(2D).4s.4p.(3P*)"	"2F*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"7/2"		""	"L772"	
"535.495"	"535.499"	"250h"	""		"44915.68"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"1/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"535.733"	"535.711"	"3h"	""		"46598.35"	"65259.93"	"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	"3d9.4s.(3D).5s"	"2D"	"3/2"		""	"L772"	
"536.0030"	"536.0034"	"200"	""		"45820.94"	"64472.35"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"1/2"	"3d9.4s.(3D).5s"	"4D"	"1/2"		""	"L772"	
"537.128"	"537.136"	"0h"	""		"56651.41"	"75263.50"	"3d9.(2D).4s.4p.(1P*)"	"2D*"	"5/2"	"3d9.4s.(1D).4d"	"2P"	"3/2"		""	"L772"	
"537.520"	"537.497"	"0h*"	""		"30783.697"	"49383.264"	"3d10.4p"	"2P*"	"3/2"	"3d10.5p"	"2P*"	"1/2"	M1	""	"L772"	
"537.520"	"537.507"	"0h*"	""		"30783.697"	"49382.945"	"3d10.4p"	"2P*"	"3/2"	"3d10.5p"	"2P*"	"3/2"	M1	""	"L772"	
"537.6867"	"537.6864"	"5"	""		"45879.32"	"64472.35"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"1/2"		""	"L772"	
"537.816"	"537.810"	"0h"	""		"49383.264"	"67972.02"	"3d10.5p"	"2P*"	"1/2"	"3d9.4s.(1D).5s"	"2D"	"3/2"		""	"L772"	
"539.162"	"539.168"	"450h"	""		"44406.32"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"539.8408"	"539.8411"	"0h"	""		"56651.41"	"75170.23"	"3d9.(2D).4s.4p.(1P*)"	"2D*"	"5/2"	"3d9.4s.(3D).6s"	"2D"	"5/2"		""	"L772"	
"540.834"	"540.837"	"100h"	""		"46172.89"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"*"	"3/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"543.205"	"543.2062"	"250h"	""		"44544.16"	"62948.26"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"5/2"		""	"L772"	
"546.3138"	"546.3124"	"150"	""		"46172.89"	"64472.35"	"3d9.(2D).4s.4p.(3P*)"	"*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"1/2"		""	"L772"	
"553.002"	"553.03"	"1h"	""		"55027.762"	"73104.90"	"3d10.6p"	"2P*"	"1/2"	"3d9.4s.(3D).4d"	"4D"	"3/2"		""	"L772"	
"553.578"	"553.5785"	"50"	""		"46598.35"	"64657.62"	"3d9.(2D).4s.4p.(3P*)"	"2D*"	"5/2"	"3d9.4s.(3D).5s"	"2D"	"5/2"		""	"L772"	
"555.4935"	"555.4935"	"100"	""		"44406.32"	"62403.332"	"3d9.(2D).4s.4p.(3P*)"	"4D*"	"5/2"	"3d9.4s.(3D).5s"	"4D"	"7/2"		""	"L772"	
"562.92"	"562.915"	"1h"	""		"49382.945"	"67142.68"	"3d10.5p"	"2P*"	"3/2"	"3d9.4s.(1D).5s"	"2D"	"5/2"		""	"L772"	
"564.65"	"564.645"	"2h"	""		"45879.32"	"63584.65"	"3d9.(2D).4s.4p.(3P*)"	"2P*"	"3/2"	"3d9.4s.(3D).5s"	"4D"	"3/2"		""	"L772"	
"570.0240"	"570.0240"	"1500"	"2.4e+05"	C+	"13245.443"	"30783.697"	"3d9.4s2"	"2D"	"3/2"	"3d10.4p"	"2P*"	"3/2"		"T1343"	"L772"	
