obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
""	"447.9812+"	""	"4.3e+06"	B	"2668.188"	"24984.29"	"5d2.(3F).6s"	"4F"	"3/2"	"5d2.(3P).6p?"	"*"	"5/2"		"T9460"	""	
"448.606"	"448.6053+"	"40"	"2.19e+07"	B+	"7490.521"	"29775.58&dagger;"	"5d2.(3P).6s"	"4P"	"3/2"	"4f.5d.(3D*).6s"	"*"	"5/2"		"T9460"	"L3475"	
""	"449.1749+"	""	"2.36e+07"	B	"7679.939"	"29936.74&dagger;"	"5d2.(3P).6s"	"4P"	"5/2"	"4f.5d.(3P*).6s"	"*"	"3/2"		"T9460"	""	
"449.311"	"449.3102+"	"40"	"3.5e+06"	C+	"1053.164"	"23303.26"	"5d.6s2"	"2D"	"5/2"	"5d2.(3F).6p"	"4D*"	"7/2"		"T9460"	"L3475"	
""	"449.3800+"	""	"3.26e+06"	B+	"0.000"	"22246.64"	"5d.6s2"	"2D"	"3/2"	"5d2.(3F).6p"	"4D*"	"1/2"		"T9460"	""	
"449.471"	"449.4699+"	"40"	"1.41e+07"	B+	"2668.188"	"24910.38"	"5d2.(3F).6s"	"4F"	"3/2"	"4f.5d.(1D*).6s?"	"*"	"3/2"		"T9460"	"L3475"	
""	"449.9040+"	""	"2.14e+07"	B	"9919.821"	"32140.55"	"5d2.(1G).6s"	"2G"	"9/2"	""	"*"	"7/2"		"T9460"	""	
"450.022"	"450.0206+"	"90"	"4.79e+07"	B+	"7679.939"	"29894.91"	"5d2.(3P).6s"	"4P"	"5/2"	"4f.5d.(3D*).6s"	"*"	"7/2"		"T9460"	"L3475"	
""	"450.1565+"	""	"3.4e+06"	B	"3010.002"	"25218.27"	"5d2.(3F).6s"	"4F"	"5/2"	"5d2.(3P).6p"	"*"	"5/2"		"T9460"	""	
"454.179"	"454.1774+"	"30"	"1.87e+07"	B	"7490.521"	"29502.18&dagger;"	"5d2.(3P).6s"	"4P"	"3/2"	"4f.5d.(3D*).6s"	"*"	"5/2"		"T9460"	"L3475"	
"454.950"	"454.9498+"	"80"	"1.85e+07"	B+	"3010.002"	"24984.29"	"5d2.(3F).6s"	"4F"	"5/2"	"5d2.(3P).6p?"	"*"	"5/2"		"T9460"	"L3475"	
""	"455.0164+"	""	"2.17e+06"	B	"2668.188"	"24639.26"	"5d2.(3F).6s"	"4F"	"3/2"	"5d2.(3P).6p"	"4S*"	"3/2"		"T9460"	""	
""	"456.4852+"	""	"4.8e+06"	B+	"3010.002"	"24910.38"	"5d2.(3F).6s"	"4F"	"5/2"	"4f.5d.(1D*).6s?"	"*"	"3/2"		"T9460"	""	
"456.791"	"456.7904+"	"160"	"3.27e+07"	B+	"3494.526"	"25380.27"	"5d2.(3F).6s"	"4F"	"7/2"	"4f.5d.(3F*).6s"	"4F*"	"7/2"		"T9460"	"L3475"	
"457.002"	"457.0023+"	"200"	"4.34e+07"	B+	"4121.572"	"25997.17"	"5d2.(3F).6s"	"4F"	"9/2"	"4f.5d.(3F*).6s"	"4F*"	"9/2"		"T9460"	"L3475"	
